Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TransaksiPerHari,TransactionRate,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Customer_Category,Cluster_KMeans,Cluster_DBSCAN,Cluster_Agglomerative
15664.0,51,1,386.43,386.43,0.0196078431372549,0.0196078431372549,3,1,2,6,312,Others,2,1,0
15665.0,168,2,2197.26,1098.63,0.011904761904761904,0.005952380952380952,2,3,5,10,235,At Risk,0,1,2
15667.0,40,1,301.32,301.32,0.025,0.025,3,1,2,6,312,Others,2,1,0
15669.0,40,4,681.46,170.365,0.1,0.025,3,4,3,10,343,Loyal Customers,2,1,0
15670.0,297,1,173.05,173.05,0.003367003367003367,0.003367003367003367,1,1,1,3,111,Lost,5,1,2
15671.0,19,7,2627.13,375.30428571428575,0.3684210526315789,0.05263157894736842,4,5,5,14,455,Champions,2,1,0
15673.0,88,4,2418.67,604.6675,0.045454545454545456,0.011363636363636364,2,4,5,11,245,At Risk,0,1,0
15674.0,73,4,2100.4900000000002,525.1225000000001,0.0547945205479452,0.0136986301369863,2,4,5,11,245,At Risk,2,1,0
15675.0,81,3,282.94,94.31333333333333,0.037037037037037035,0.012345679012345678,2,3,2,7,232,At Risk,2,1,0
15676.0,19,3,3304.89,1101.6299999999999,0.15789473684210525,0.05263157894736842,4,3,5,12,435,Loyal Customers,0,1,5
15677.0,49,1,657.23,657.23,0.02040816326530612,0.02040816326530612,3,1,3,7,313,Big Spenders,0,1,0
15678.0,53,1,352.7,352.7,0.018867924528301886,0.018867924528301886,3,1,2,6,312,Others,2,1,0
15679.0,24,4,722.68,180.67,0.16666666666666666,0.041666666666666664,4,4,3,11,443,Loyal Customers,2,1,0
15680.0,9,3,1333.68,444.56,0.3333333333333333,0.1111111111111111,5,3,4,12,534,Loyal Customers,2,1,0
15681.0,25,5,1426.16,285.232,0.2,0.04,4,4,4,12,444,Champions,2,1,0
15683.0,117,1,193.75,193.75,0.008547008547008548,0.008547008547008548,2,1,1,4,211,Lost,2,1,0
15687.0,9,9,2993.1,332.56666666666666,1.0,0.1111111111111111,5,5,5,15,555,Champions,2,1,0
15689.0,120,2,254.1,127.05,0.016666666666666666,0.008333333333333333,2,3,2,7,232,At Risk,2,1,0
15690.0,4,2,226.07999999999998,113.03999999999999,0.5,0.25,5,3,1,9,531,Loyal Customers,2,1,0
15692.0,28,1,191.04,191.04,0.03571428571428571,0.03571428571428571,4,1,1,6,411,Potential Loyalists,2,1,0
15694.0,1,13,6326.16,486.6276923076923,13.0,1.0,5,5,5,15,555,Champions,4,2,3
15695.0,267,2,409.98,204.99,0.00749063670411985,0.003745318352059925,1,3,2,6,132,At Risk,5,1,2
15696.0,33,8,2612.64,326.58,0.24242424242424243,0.030303030303030304,3,5,5,13,355,Loyal Customers,2,1,0
15699.0,18,1,279.7,279.7,0.05555555555555555,0.05555555555555555,4,1,2,7,412,Potential Loyalists,2,1,0
15700.0,172,2,675.98,337.99,0.011627906976744186,0.005813953488372093,1,3,3,7,133,At Risk,5,1,2
15701.0,2,4,1460.93,365.2325,2.0,0.5,5,4,4,13,544,Champions,1,0,0
15703.0,265,1,211.5,211.5,0.0037735849056603774,0.0037735849056603774,1,1,1,3,111,Lost,5,1,2
15704.0,140,4,2283.12,570.78,0.02857142857142857,0.007142857142857143,2,4,5,11,245,At Risk,0,1,0
15705.0,201,1,143.1,143.1,0.004975124378109453,0.004975124378109453,1,1,1,3,111,Lost,5,1,2
15706.0,64,4,1060.56,265.14,0.0625,0.015625,3,4,4,11,344,Loyal Customers,2,1,0
15707.0,35,4,887.95,221.9875,0.11428571428571428,0.02857142857142857,3,4,3,10,343,Loyal Customers,2,1,0
15708.0,41,7,3178.83,454.11857142857144,0.17073170731707318,0.024390243902439025,3,5,5,13,355,Loyal Customers,2,1,0
15709.0,284,1,133.25,133.25,0.0035211267605633804,0.0035211267605633804,1,1,1,3,111,Lost,5,1,2
15712.0,9,5,1072.3600000000001,214.47200000000004,0.5555555555555556,0.1111111111111111,5,4,4,13,544,Champions,2,1,0
15713.0,143,2,356.7,178.35,0.013986013986013986,0.006993006993006993,2,3,2,7,232,At Risk,5,1,0
15714.0,12,2,330.03000000000003,165.01500000000001,0.16666666666666666,0.08333333333333333,5,3,2,10,532,Loyal Customers,2,1,0
15716.0,146,4,1075.71,268.9275,0.0273972602739726,0.00684931506849315,2,4,4,10,244,At Risk,5,1,2
15717.0,234,1,150.3,150.3,0.004273504273504274,0.004273504273504274,1,1,1,3,111,Lost,5,1,2
15719.0,33,13,5004.81,384.98538461538465,0.3939393939393939,0.030303030303030304,3,5,5,13,355,Loyal Customers,1,1,0
15720.0,24,1,581.78,581.78,0.041666666666666664,0.041666666666666664,4,1,3,8,413,Potential Loyalists,2,1,0
15721.0,12,1,447.46000000000004,447.46000000000004,0.08333333333333333,0.08333333333333333,5,1,2,8,512,Potential Loyalists,2,1,0
15722.0,36,5,2177.61,435.52200000000005,0.1388888888888889,0.027777777777777776,3,4,5,12,345,Loyal Customers,2,1,0
15723.0,365,1,189.0,189.0,0.0027397260273972603,0.0027397260273972603,1,1,1,3,111,Lost,5,1,2
15724.0,201,2,218.25,109.125,0.009950248756218905,0.004975124378109453,1,3,1,5,131,At Risk,5,1,2
15725.0,15,1,415.25,415.25,0.06666666666666667,0.06666666666666667,4,1,2,7,412,Potential Loyalists,2,1,0
15727.0,17,7,4572.21,653.1728571428572,0.4117647058823529,0.058823529411764705,4,5,5,14,455,Champions,0,1,5
15729.0,213,1,85.0,85.0,0.004694835680751174,0.004694835680751174,1,1,1,3,111,Lost,5,1,2
15730.0,66,3,1120.88,373.6266666666667,0.045454545454545456,0.015151515151515152,3,3,4,10,334,Loyal Customers,2,1,0
15732.0,212,2,294.12,147.06,0.009433962264150943,0.0047169811320754715,1,3,2,6,132,At Risk,5,1,2
15733.0,283,1,162.3,162.3,0.0035335689045936395,0.0035335689045936395,1,1,1,3,111,Lost,5,1,2
15734.0,115,2,1339.45,669.725,0.017391304347826087,0.008695652173913044,2,3,4,9,234,At Risk,0,1,0
15737.0,15,8,1156.17,144.52125,0.5333333333333333,0.06666666666666667,4,5,4,13,454,Champions,2,1,0
15738.0,19,16,4768.52,298.0325,0.8421052631578947,0.05263157894736842,4,5,5,14,455,Champions,1,1,0
15739.0,66,1,343.52,343.52,0.015151515151515152,0.015151515151515152,3,1,2,6,312,Others,2,1,0
15740.0,49,1,154.88,154.88,0.02040816326530612,0.02040816326530612,3,1,1,5,311,Others,2,1,0
15743.0,16,4,772.59,193.1475,0.25,0.0625,4,4,3,11,443,Loyal Customers,2,1,0
15745.0,19,4,1094.59,273.6475,0.21052631578947367,0.05263157894736842,4,4,4,12,444,Champions,2,1,0
15746.0,134,1,196.88,196.88,0.007462686567164179,0.007462686567164179,2,1,1,4,211,Lost,2,1,0
15747.0,13,3,929.2099999999999,309.7366666666666,0.23076923076923078,0.07692307692307693,4,3,4,11,434,Loyal Customers,2,1,0
15748.0,40,1,131.86,131.86,0.025,0.025,3,1,1,5,311,Others,2,1,0
15750.0,3,8,2448.65,306.08125,2.6666666666666665,0.3333333333333333,5,5,5,15,555,Champions,1,1,0
15752.0,40,7,2552.2,364.59999999999997,0.175,0.025,3,5,5,13,355,Loyal Customers,2,1,0
15754.0,51,3,458.57,152.85666666666665,0.058823529411764705,0.0196078431372549,3,3,2,8,332,Loyal Customers,2,1,0
15755.0,10,6,2364.25,394.0416666666667,0.6,0.1,5,5,5,15,555,Champions,2,1,0
15756.0,61,4,527.23,131.8075,0.06557377049180328,0.01639344262295082,3,4,3,10,343,Loyal Customers,2,1,0
15757.0,66,2,714.42,357.21,0.030303030303030304,0.015151515151515152,3,3,3,9,333,Loyal Customers,2,1,0
15758.0,25,1,205.25,205.25,0.04,0.04,4,1,1,6,411,Potential Loyalists,2,1,0
15759.0,218,3,253.04,84.34666666666666,0.013761467889908258,0.0045871559633027525,1,3,2,6,132,At Risk,5,1,2
15762.0,65,2,549.85,274.925,0.03076923076923077,0.015384615384615385,3,3,3,9,333,Loyal Customers,2,1,0
15763.0,32,2,991.07,495.535,0.0625,0.03125,3,3,4,10,334,Loyal Customers,2,1,0
15764.0,88,6,3101.22,516.87,0.06818181818181818,0.011363636363636364,2,5,5,12,255,At Risk,2,1,0
15766.0,64,1,315.06,315.06,0.015625,0.015625,3,1,2,6,312,Others,2,1,0
15768.0,116,3,371.83,123.94333333333333,0.02586206896551724,0.008620689655172414,2,3,2,7,232,At Risk,2,1,0
15769.0,7,16,8918.72,557.42,2.2857142857142856,0.14285714285714285,5,5,5,15,555,Champions,1,1,0
15773.0,6,1,635.6800000000001,635.6800000000001,0.16666666666666666,0.16666666666666666,5,1,3,9,513,Potential Loyalists,0,1,0
15774.0,69,1,270.8,270.8,0.014492753623188406,0.014492753623188406,2,1,2,5,212,Lost,2,1,0
15775.0,245,1,104.9,104.9,0.004081632653061225,0.004081632653061225,1,1,1,3,111,Lost,5,1,2
15776.0,133,1,234.78,234.78,0.007518796992481203,0.007518796992481203,2,1,1,4,211,Lost,2,1,0
15777.0,241,4,1047.11,261.7775,0.016597510373443983,0.004149377593360996,1,4,4,9,144,At Risk,5,1,2
15780.0,184,3,475.28000000000003,158.42666666666668,0.016304347826086956,0.005434782608695652,1,3,2,6,132,At Risk,5,1,2
15781.0,25,3,345.46,115.15333333333332,0.12,0.04,4,3,2,9,432,Loyal Customers,2,1,0
15782.0,10,3,2497.64,832.5466666666666,0.3,0.1,5,3,5,13,535,Loyal Customers,0,1,5
15783.0,11,1,228.06,228.06,0.09090909090909091,0.09090909090909091,5,1,1,7,511,Potential Loyalists,2,1,0
15785.0,33,5,2249.07,449.814,0.15151515151515152,0.030303030303030304,3,4,5,12,345,Loyal Customers,2,1,0
15786.0,46,3,4885.7,1628.5666666666666,0.06521739130434782,0.021739130434782608,3,3,5,11,335,Loyal Customers,0,3,5
15787.0,26,3,917.16,305.71999999999997,0.11538461538461539,0.038461538461538464,4,3,4,11,434,Loyal Customers,2,1,0
15789.0,358,1,346.26,346.26,0.002793296089385475,0.002793296089385475,1,1,2,4,112,Lost,5,1,2
15790.0,10,1,218.75,218.75,0.1,0.1,5,1,1,7,511,Potential Loyalists,2,1,0
15791.0,44,2,1612.69,806.345,0.045454545454545456,0.022727272727272728,3,3,4,10,334,Loyal Customers,0,1,0
15793.0,15,3,948.96,316.32,0.2,0.06666666666666667,4,3,4,11,434,Loyal Customers,2,1,0
15795.0,150,1,552.32,552.32,0.006666666666666667,0.006666666666666667,2,1,3,6,213,Lost,5,1,2
15796.0,1,8,2701.81,337.72625,8.0,1.0,5,5,5,15,555,Champions,4,2,3
15797.0,113,2,1862.4,931.2,0.017699115044247787,0.008849557522123894,2,3,4,9,234,At Risk,0,1,0
15799.0,76,3,844.94,281.6466666666667,0.039473684210526314,0.013157894736842105,2,3,3,8,233,At Risk,2,1,0
15800.0,107,2,696.89,348.445,0.018691588785046728,0.009345794392523364,2,3,3,8,233,At Risk,2,1,0
15801.0,46,3,1063.95,354.65000000000003,0.06521739130434782,0.021739130434782608,3,3,4,10,334,Loyal Customers,2,1,0
15803.0,51,1,415.82000000000005,415.82000000000005,0.0196078431372549,0.0196078431372549,3,1,2,6,312,Others,2,1,0
15804.0,1,13,3906.65,300.51153846153846,13.0,1.0,5,5,5,15,555,Champions,4,2,3
15805.0,23,17,5425.93,319.1723529411765,0.7391304347826086,0.043478260869565216,4,5,5,14,455,Champions,1,1,0
15806.0,46,3,784.58,261.5266666666667,0.06521739130434782,0.021739130434782608,3,3,3,9,333,Loyal Customers,2,1,0
15807.0,50,3,903.9,301.3,0.06,0.02,3,3,4,10,334,Loyal Customers,2,1,0
15808.0,306,4,3619.2200000000003,904.8050000000001,0.013071895424836602,0.0032679738562091504,1,4,5,10,145,At Risk,0,-1,2
15809.0,36,5,511.21,102.24199999999999,0.1388888888888889,0.027777777777777776,3,4,3,10,343,Loyal Customers,2,1,0
15810.0,79,4,1307.23,326.8075,0.05063291139240506,0.012658227848101266,2,4,4,10,244,At Risk,2,1,0
15811.0,22,6,2218.62,369.77,0.2727272727272727,0.045454545454545456,4,5,5,14,455,Champions,2,1,0
15812.0,107,5,1611.3300000000002,322.266,0.04672897196261682,0.009345794392523364,2,4,4,10,244,At Risk,2,1,0
15813.0,208,2,1303.9099999999999,651.9549999999999,0.009615384615384616,0.004807692307692308,1,3,4,8,134,At Risk,5,1,2
15814.0,17,4,1872.9,468.225,0.23529411764705882,0.058823529411764705,4,4,4,12,444,Champions,2,1,0
15815.0,64,5,1839.9,367.98,0.078125,0.015625,3,4,4,11,344,Loyal Customers,2,1,0
15819.0,49,4,1886.97,471.7425,0.08163265306122448,0.02040816326530612,3,4,4,11,344,Loyal Customers,2,1,0
15820.0,320,1,206.98,206.98,0.003125,0.003125,1,1,1,3,111,Lost,5,1,2
15821.0,44,2,554.01,277.005,0.045454545454545456,0.022727272727272728,3,3,3,9,333,Loyal Customers,2,1,0
15822.0,3,2,885.47,442.735,0.6666666666666666,0.3333333333333333,5,3,3,11,533,Loyal Customers,2,1,0
15825.0,172,1,273.82,273.82,0.005813953488372093,0.005813953488372093,1,1,2,4,112,Lost,5,1,2
15826.0,56,3,1654.31,551.4366666666666,0.05357142857142857,0.017857142857142856,3,3,4,10,334,Loyal Customers,2,1,0
15827.0,73,14,1836.0900000000001,131.14928571428572,0.1917808219178082,0.0136986301369863,2,5,4,11,254,At Risk,2,1,0
15829.0,99,2,608.72,304.36,0.020202020202020204,0.010101010101010102,2,3,3,8,233,At Risk,2,1,0
15830.0,38,1,576.0,576.0,0.02631578947368421,0.02631578947368421,3,1,3,7,313,Big Spenders,2,1,0
15831.0,58,3,700.72,233.57333333333335,0.05172413793103448,0.017241379310344827,3,3,3,9,333,Loyal Customers,2,1,0
15832.0,254,1,836.79,836.79,0.003937007874015748,0.003937007874015748,1,1,3,5,113,Lost,0,1,2
15834.0,70,3,1853.81,617.9366666666666,0.04285714285714286,0.014285714285714285,2,3,4,9,234,At Risk,0,1,0
15835.0,44,4,903.24,225.81,0.09090909090909091,0.022727272727272728,3,4,4,11,344,Loyal Customers,2,1,0
15836.0,50,1,112.37,112.37,0.02,0.02,3,1,1,5,311,Others,2,1,0
15837.0,65,1,391.98,391.98,0.015384615384615385,0.015384615384615385,3,1,2,6,312,Others,2,1,0
15838.0,11,19,18483.28,972.8042105263157,1.7272727272727273,0.09090909090909091,5,5,5,15,555,Champions,1,-1,5
15839.0,33,3,1042.73,347.57666666666665,0.09090909090909091,0.030303030303030304,3,3,4,10,334,Loyal Customers,2,1,0
15840.0,59,2,348.71999999999997,174.35999999999999,0.03389830508474576,0.01694915254237288,3,3,2,8,332,Loyal Customers,2,1,0
15841.0,73,4,1224.06,306.015,0.0547945205479452,0.0136986301369863,2,4,4,10,244,At Risk,2,1,0
15843.0,304,1,118.95000000000002,118.95000000000002,0.003289473684210526,0.003289473684210526,1,1,1,3,111,Lost,5,1,2
15844.0,46,1,130.73999999999998,130.73999999999998,0.021739130434782608,0.021739130434782608,3,1,1,5,311,Others,2,1,0
15845.0,18,8,3711.77,463.97125,0.4444444444444444,0.05555555555555555,4,5,5,14,455,Champions,2,1,0
15847.0,38,2,328.79,164.395,0.05263157894736842,0.02631578947368421,3,3,2,8,332,Loyal Customers,2,1,0
15850.0,19,2,213.76,106.88,0.10526315789473684,0.05263157894736842,4,3,1,8,431,Loyal Customers,2,1,0
15852.0,187,2,160.71,80.355,0.0106951871657754,0.0053475935828877,1,3,1,5,131,At Risk,5,1,2
15853.0,52,1,100.6,100.6,0.019230769230769232,0.019230769230769232,3,1,1,5,311,Others,2,1,0
15854.0,4,12,2965.71,247.1425,3.0,0.25,5,5,5,15,555,Champions,1,1,0
15855.0,137,5,706.34,141.268,0.0364963503649635,0.0072992700729927005,2,4,3,9,243,At Risk,2,1,0
15856.0,4,27,15372.84,569.3644444444444,6.75,0.25,5,5,5,15,555,Champions,1,-1,3
15857.0,19,1,297.0,297.0,0.05263157894736842,0.05263157894736842,4,1,2,7,412,Potential Loyalists,2,1,0
15858.0,16,5,1400.72,280.144,0.3125,0.0625,4,4,4,12,444,Champions,2,1,0
15860.0,41,8,851.5,106.4375,0.1951219512195122,0.024390243902439025,3,5,3,11,353,Loyal Customers,2,1,0
15861.0,12,7,2930.24,418.60571428571427,0.5833333333333334,0.08333333333333333,5,5,5,15,555,Champions,2,1,0
15862.0,8,4,767.82,191.955,0.5,0.125,5,4,3,12,543,Loyal Customers,2,1,0
15863.0,26,2,68.84,34.42,0.07692307692307693,0.038461538461538464,4,3,1,8,431,Loyal Customers,2,1,0
15864.0,22,6,1936.3200000000002,322.72,0.2727272727272727,0.045454545454545456,4,5,5,14,455,Champions,2,1,0
15865.0,41,3,794.98,264.99333333333334,0.07317073170731707,0.024390243902439025,3,3,3,9,333,Loyal Customers,2,1,0
15866.0,101,1,177.99,177.99,0.009900990099009901,0.009900990099009901,2,1,1,4,211,Lost,2,1,0
15867.0,5,15,3718.2400000000002,247.8826666666667,3.0,0.2,5,5,5,15,555,Champions,1,1,0
15869.0,277,2,133.94,66.97,0.007220216606498195,0.0036101083032490976,1,3,1,5,131,At Risk,5,1,2
15870.0,33,1,311.39,311.39,0.030303030303030304,0.030303030303030304,3,1,2,6,312,Others,2,1,0
15872.0,15,2,281.49,140.745,0.13333333333333333,0.06666666666666667,4,3,2,9,432,Loyal Customers,2,1,0
15874.0,64,7,3858.85,551.2642857142857,0.109375,0.015625,3,5,5,13,355,Loyal Customers,0,1,0
15877.0,2,2,487.95,243.975,1.0,0.5,5,3,3,11,533,Loyal Customers,2,0,0
15880.0,369,1,308.78000000000003,308.78000000000003,0.0027100271002710027,0.0027100271002710027,1,1,2,4,112,Lost,5,1,2
15881.0,312,5,501.39000000000004,100.278,0.016025641025641024,0.003205128205128205,1,4,3,8,143,At Risk,5,1,2
15882.0,199,4,514.08,128.52,0.020100502512562814,0.005025125628140704,1,4,3,8,143,At Risk,5,1,2
15883.0,2,2,396.48,198.24,1.0,0.5,5,3,2,10,532,Loyal Customers,2,0,0
15885.0,93,1,349.35,349.35,0.010752688172043012,0.010752688172043012,2,1,2,5,212,Lost,2,1,0
15886.0,60,1,172.45000000000002,172.45000000000002,0.016666666666666666,0.016666666666666666,3,1,1,5,311,Others,2,1,0
15888.0,81,1,167.74,167.74,0.012345679012345678,0.012345679012345678,2,1,1,4,211,Lost,2,1,0
15889.0,157,2,392.66,196.33,0.012738853503184714,0.006369426751592357,2,3,2,7,232,At Risk,5,1,2
15891.0,227,1,506.64,506.64,0.004405286343612335,0.004405286343612335,1,1,3,5,113,Lost,5,1,2
15894.0,253,2,236.35000000000002,118.17500000000001,0.007905138339920948,0.003952569169960474,1,3,1,5,131,At Risk,5,1,2
15895.0,150,1,179.17,179.17,0.006666666666666667,0.006666666666666667,2,1,1,4,211,Lost,5,1,2
15897.0,194,2,183.87,91.935,0.010309278350515464,0.005154639175257732,1,3,1,5,131,At Risk,5,1,2
15898.0,1,5,1340.18,268.036,5.0,1.0,5,4,4,13,544,Champions,4,2,3
15900.0,24,1,331.39,331.39,0.041666666666666664,0.041666666666666664,4,1,2,7,412,Potential Loyalists,2,1,0
15901.0,17,3,323.48,107.82666666666667,0.17647058823529413,0.058823529411764705,4,3,2,9,432,Loyal Customers,2,1,0
15903.0,10,7,5126.76,732.3942857142857,0.7,0.1,5,5,5,15,555,Champions,0,1,5
15904.0,8,1,144.73,144.73,0.125,0.125,5,1,1,7,511,Potential Loyalists,2,1,0
15906.0,20,7,1535.24,219.32,0.35,0.05,4,5,4,13,454,Champions,2,1,0
15907.0,4,3,710.13,236.71,0.75,0.25,5,3,3,11,533,Loyal Customers,2,1,0
15909.0,174,1,191.94,191.94,0.005747126436781609,0.005747126436781609,1,1,1,3,111,Lost,5,1,2
15910.0,1,8,1180.55,147.56875,8.0,1.0,5,5,4,14,554,Champions,4,2,3
15912.0,178,2,264.62,132.31,0.011235955056179775,0.0056179775280898875,1,3,2,6,132,At Risk,5,1,2
15916.0,16,8,1463.13,182.89125,0.5,0.0625,4,5,4,13,454,Champions,2,1,0
15917.0,248,1,123.1,123.1,0.004032258064516129,0.004032258064516129,1,1,1,3,111,Lost,5,1,2
15918.0,191,2,331.28,165.64,0.010471204188481676,0.005235602094240838,1,3,2,6,132,At Risk,5,1,2
15919.0,20,2,459.17,229.585,0.1,0.05,4,3,2,9,432,Loyal Customers,2,1,0
15920.0,154,4,167.4,41.85,0.025974025974025976,0.006493506493506494,2,4,1,7,241,At Risk,5,1,2
15921.0,173,1,306.08,306.08,0.005780346820809248,0.005780346820809248,1,1,2,4,112,Lost,5,1,2
15922.0,373,1,369.5,369.5,0.002680965147453083,0.002680965147453083,1,1,2,4,112,Lost,5,1,2
15923.0,373,1,117.0,117.0,0.002680965147453083,0.002680965147453083,1,1,1,3,111,Lost,5,1,2
15925.0,194,1,207.15,207.15,0.005154639175257732,0.005154639175257732,1,1,1,3,111,Lost,5,1,2
15930.0,67,1,426.63,426.63,0.014925373134328358,0.014925373134328358,2,1,2,5,212,Lost,2,1,0
15932.0,4,8,2482.19,310.27375,2.0,0.25,5,5,5,15,555,Champions,1,1,0
15933.0,21,3,1102.9,367.6333333333334,0.14285714285714285,0.047619047619047616,4,3,4,11,434,Loyal Customers,2,1,0
15935.0,239,1,108.03999999999999,108.03999999999999,0.0041841004184100415,0.0041841004184100415,1,1,1,3,111,Lost,5,1,2
15937.0,64,1,145.35,145.35,0.015625,0.015625,3,1,1,5,311,Others,2,1,0
15938.0,112,5,404.58,80.916,0.044642857142857144,0.008928571428571428,2,4,2,8,242,At Risk,2,1,0
15939.0,90,13,5590.97,430.0746153846154,0.14444444444444443,0.011111111111111112,2,5,5,12,255,At Risk,1,1,0
15942.0,134,1,337.44,337.44,0.007462686567164179,0.007462686567164179,2,1,2,5,212,Lost,2,1,0
15944.0,277,1,325.1,325.1,0.0036101083032490976,0.0036101083032490976,1,1,2,4,112,Lost,5,1,2
15947.0,83,1,1708.24,1708.24,0.012048192771084338,0.012048192771084338,2,1,4,7,214,Lost,0,3,5
15948.0,8,2,955.24,477.62,0.25,0.125,5,3,4,12,534,Loyal Customers,2,1,0
15949.0,17,2,364.72,182.36,0.11764705882352941,0.058823529411764705,4,3,2,9,432,Loyal Customers,2,1,0
15950.0,32,4,1725.96,431.49,0.125,0.03125,3,4,4,11,344,Loyal Customers,2,1,0
15951.0,9,2,708.22,354.11,0.2222222222222222,0.1111111111111111,5,3,3,11,533,Loyal Customers,2,1,0
15952.0,34,4,781.91,195.4775,0.11764705882352941,0.029411764705882353,3,4,3,10,343,Loyal Customers,2,1,0
15953.0,15,8,1657.28,207.16,0.5333333333333333,0.06666666666666667,4,5,4,13,454,Champions,2,1,0
15955.0,24,14,4416.26,315.44714285714286,0.5833333333333334,0.041666666666666664,4,5,5,14,455,Champions,1,1,0
15957.0,32,1,418.49,418.49,0.03125,0.03125,3,1,2,6,312,Others,2,1,0
15958.0,74,1,104.35,104.35,0.013513513513513514,0.013513513513513514,2,1,1,4,211,Lost,2,1,0
15963.0,20,2,470.76,235.38,0.1,0.05,4,3,2,9,432,Loyal Customers,2,1,0
15965.0,17,4,749.1800000000001,187.29500000000002,0.23529411764705882,0.058823529411764705,4,4,3,11,443,Loyal Customers,2,1,0
15967.0,23,2,381.68,190.84,0.08695652173913043,0.043478260869565216,4,3,2,9,432,Loyal Customers,2,1,0
15969.0,3,3,582.9,194.29999999999998,1.0,0.3333333333333333,5,3,3,11,533,Loyal Customers,2,1,0
15970.0,304,1,314.1,314.1,0.003289473684210526,0.003289473684210526,1,1,2,4,112,Lost,5,1,2
15971.0,17,11,3491.85,317.4409090909091,0.6470588235294118,0.058823529411764705,4,5,5,14,455,Champions,2,1,0
15974.0,39,7,3397.41,485.3442857142857,0.1794871794871795,0.02564102564102564,3,5,5,13,355,Loyal Customers,2,1,0
15975.0,84,1,371.01,371.01,0.011904761904761904,0.011904761904761904,2,1,2,5,212,Lost,2,1,0
15976.0,165,2,420.08,210.04,0.012121212121212121,0.006060606060606061,2,3,2,7,232,At Risk,5,1,2
15977.0,17,2,992.78,496.39,0.11764705882352941,0.058823529411764705,4,3,4,11,434,Loyal Customers,2,1,0
15978.0,77,1,1098.78,1098.78,0.012987012987012988,0.012987012987012988,2,1,4,7,214,Lost,0,1,5
15980.0,89,3,2295.18,765.06,0.033707865168539325,0.011235955056179775,2,3,5,10,235,At Risk,0,1,0
15981.0,25,8,3408.48,426.06,0.32,0.04,4,5,5,14,455,Champions,2,1,0
15983.0,22,4,1422.55,355.6375,0.18181818181818182,0.045454545454545456,4,4,4,12,444,Champions,2,1,0
15984.0,3,10,2334.52,233.452,3.3333333333333335,0.3333333333333333,5,5,5,15,555,Champions,1,1,0
15985.0,123,2,1037.42,518.71,0.016260162601626018,0.008130081300813009,2,3,4,9,234,At Risk,2,1,0
15986.0,30,1,168.12,168.12,0.03333333333333333,0.03333333333333333,4,1,1,6,411,Potential Loyalists,2,1,0
15987.0,12,6,1061.47,176.91166666666666,0.5,0.08333333333333333,5,5,4,14,554,Champions,2,1,0
15988.0,19,1,132.82999999999998,132.82999999999998,0.05263157894736842,0.05263157894736842,4,1,1,6,411,Potential Loyalists,2,1,0
15990.0,44,2,792.11,396.055,0.045454545454545456,0.022727272727272728,3,3,3,9,333,Loyal Customers,2,1,0
15993.0,9,7,2723.64,389.09142857142854,0.7777777777777778,0.1111111111111111,5,5,5,15,555,Champions,2,1,0
15994.0,55,1,372.57,372.57,0.01818181818181818,0.01818181818181818,3,1,2,6,312,Others,2,1,0
15996.0,88,6,963.4300000000001,160.5716666666667,0.06818181818181818,0.011363636363636364,2,5,4,11,254,At Risk,2,1,0
15998.0,37,5,2995.37,599.074,0.13513513513513514,0.02702702702702703,3,4,5,12,345,Loyal Customers,0,1,0
16003.0,30,5,2235.37,447.07399999999996,0.16666666666666666,0.03333333333333333,4,4,5,13,445,Champions,2,1,0
16005.0,12,4,570.07,142.5175,0.3333333333333333,0.08333333333333333,5,4,3,12,543,Loyal Customers,2,1,0
16006.0,211,1,101.4,101.4,0.004739336492890996,0.004739336492890996,1,1,1,3,111,Lost,5,1,2
16007.0,48,4,1657.05,414.2625,0.08333333333333333,0.020833333333333332,3,4,4,11,344,Loyal Customers,2,1,0
16008.0,24,3,478.78,159.59333333333333,0.125,0.041666666666666664,4,3,3,10,433,Loyal Customers,2,1,0
16009.0,22,4,961.21,240.3025,0.18181818181818182,0.045454545454545456,4,4,4,12,444,Champions,2,1,0
16010.0,246,3,373.8,124.60000000000001,0.012195121951219513,0.0040650406504065045,1,3,2,6,132,At Risk,5,1,2
16011.0,8,16,3342.96,208.935,2.0,0.125,5,5,5,15,555,Champions,1,1,0
16012.0,35,3,1382.3799999999999,460.7933333333333,0.08571428571428572,0.02857142857142857,3,3,4,10,334,Loyal Customers,2,1,0
16013.0,4,33,19642.06,595.2139393939394,8.25,0.25,5,5,5,15,555,Champions,1,-1,1
16014.0,38,3,628.45,209.48333333333335,0.07894736842105263,0.02631578947368421,3,3,3,9,333,Loyal Customers,2,1,0
16015.0,4,3,660.68,220.22666666666666,0.75,0.25,5,3,3,11,533,Loyal Customers,2,1,0
16016.0,3,8,1385.81,173.22625,2.6666666666666665,0.3333333333333333,5,5,4,14,554,Champions,1,1,0
16017.0,47,1,159.28,159.28,0.02127659574468085,0.02127659574468085,3,1,1,5,311,Others,2,1,0
16018.0,39,2,408.90000000000003,204.45000000000002,0.05128205128205128,0.02564102564102564,3,3,2,8,332,Loyal Customers,2,1,0
16019.0,47,9,3786.2400000000002,420.6933333333334,0.19148936170212766,0.02127659574468085,3,5,5,13,355,Loyal Customers,2,1,0
